383.17200	0.86600
384.02475	0.86600
384.87753	0.86600
385.73029	0.86600
386.58304	0.86600
387.43579	0.86600
388.28857	0.86600
389.14133	0.86600
389.99408	0.86600
390.84683	0.86600
391.69958	0.86600
392.55237	0.86600
393.40512	0.86600
394.25787	0.86600
395.11063	0.86600
395.96341	0.86600
396.81616	0.86600
397.66891	0.86600
398.52167	0.86600
399.37445	0.86600
400.22720	0.86400
401.07996	0.86400
401.93271	0.86400
402.78549	0.86400
403.63824	0.86400
404.49100	0.86400
405.34375	0.86400
406.19653	0.86400
407.04929	0.86400
407.90204	0.86400
408.75479	0.86400
409.60754	0.86400
410.46033	0.86300
411.31308	0.86300
412.16583	0.86300
413.01859	0.86300
413.87137	0.86300
414.72412	0.86300
415.57687	0.86300
416.42963	0.86300
417.28241	0.86300
418.13516	0.86300
418.98792	0.86200
419.84067	0.86200
420.69345	0.86200
421.54620	0.86200
422.39896	0.86200
423.25171	0.86200
424.10446	0.86200
424.95724	0.86200
425.81000	0.86200
426.66275	0.86200
427.51550	0.86200
428.36829	0.86200
429.22104	0.86200
430.07379	0.86200
430.92654	0.86000
431.77933	0.86000
432.63208	0.86000
433.48483	0.85900
434.33759	0.85800
435.19037	0.85600
436.04312	0.85600
436.89587	0.85600
437.74863	0.85500
438.60141	0.85400
439.45416	0.85400
440.30692	0.85400
441.15967	0.85200
442.01242	0.85100
442.86520	0.85000
443.71796	0.84800
444.57071	0.84700
445.42346	0.84600
446.27625	0.84400
447.12900	0.84000
447.98175	0.83900
448.83450	0.83800
449.68729	0.83600
450.54004	0.82900
451.39279	0.82700
452.24554	0.81900
453.09833	0.81200
453.95108	0.80900
454.80383	0.80000
455.65659	0.79300
456.50937	0.78300
457.36212	0.77500
458.21487	0.76310
459.06763	0.74810
459.92038	0.73400
460.77316	0.72200
461.62592	0.70800
462.47867	0.70100
463.33142	0.68600
464.18420	0.65910
465.03696	0.61410
465.88971	0.58010
466.74246	0.54710
467.59525	0.45340
468.44800	0.36900
469.30075	0.34900
470.15350	0.34900
471.00629	0.35800
