455.16299	0.92400
456.52170	0.92100
457.88040	0.91900
459.23911	0.91700
460.59781	0.91500
461.95651	0.91500
463.31522	0.92400
464.67392	0.92100
466.03262	0.91900
467.39133	0.91700
468.75003	0.91500
470.10873	0.91500
471.46747	0.91300
472.82617	0.91300
474.18488	0.91100
475.54358	0.90900
476.90228	0.90700
478.26099	0.90500
479.61969	0.90200
480.97839	0.90000
482.33710	0.89800
483.69580	0.89600
485.05450	0.89000
486.41321	0.88800
487.77191	0.88300
489.13062	0.88100
490.48932	0.87700
491.84802	0.87500
493.20673	0.87100
494.56543	0.86210
495.92413	0.85600
497.28284	0.84300
498.64154	0.83100
500.00024	0.81600
501.35895	0.80300
502.71765	0.80100
504.07635	0.79900
505.43506	0.79900
506.79376	0.79500
508.15247	0.79500
509.51117	0.79300
510.86987	0.78600
512.22858	0.78200
513.58728	0.78200
514.94598	0.78000
516.30469	0.77600
517.66339	0.77400
519.02209	0.77400
520.38080	0.77200
521.73950	0.77200
523.09821	0.77400
524.45691	0.77400
525.81561	0.77600
527.17432	0.77800
528.53302	0.78000
529.89172	0.78200
531.25043	0.79290
532.60913	0.80790
533.96783	0.83080
535.32654	0.83300
536.68524	0.84300
538.04395	0.84800
539.40265	0.85000
540.76135	0.85400
542.12006	0.85400
543.47876	0.86400
544.83746	0.86900
546.19623	0.87300
547.55493	0.87900
548.91364	0.88300
550.27234	0.89000
551.63104	0.89400
552.98975	0.90200
554.34845	0.90900
555.70715	0.91300
557.06586	0.91500
558.42456	0.91900
559.78326	0.92100
561.14197	0.92400
562.50067	0.92400
563.85938	0.92400
565.21808	0.92800
566.57678	0.93000
567.93549	0.93200
569.29419	0.93200
570.65289	0.93200
572.01160	0.93200
573.37030	0.93600
574.72900	0.93600
576.08771	0.93800
577.44641	0.93800
578.80511	0.93800
580.16382	0.94000
581.52252	0.94000
582.88123	0.94000
584.23993	0.94300
585.59863	0.94300
586.95734	0.94300
588.31604	0.94500
589.67474	0.94500
591.03345	0.94500
592.39215	0.94500
593.75085	0.94700
595.10956	0.94700
596.46826	0.94700
597.82697	0.94700
599.18567	0.94700
600.54437	0.95100
601.90308	0.95100
603.26178	0.95100
604.62048	0.95100
605.97919	0.95300
607.33789	0.95100
608.69659	0.95100
610.05530	0.95100
611.41400	0.94900
612.77271	0.94900
614.13141	0.94900
615.49011	0.94900
616.84882	0.94700
618.20752	0.94500
619.56622	0.94500
620.92493	0.94000
622.28363	0.94000
623.64233	0.93800
625.00104	0.93600
626.35974	0.93200
627.71844	0.92800
629.07715	0.92600
630.43585	0.92100
631.79456	0.91900
633.15326	0.91100
634.51196	0.90200
635.87067	0.89600
637.22937	0.89400
638.58807	0.88800
639.94678	0.87700
641.30548	0.84810
642.66418	0.83310
644.02295	0.82210
645.38165	0.81800
646.74036	0.81600
648.09906	0.81600
649.45776	0.81600
650.81647	0.81600
652.17517	0.81600
653.53387	0.81400
654.89258	0.81400
656.25128	0.80110
657.60999	0.79310
658.96869	0.79700
660.32739	0.78900
661.68610	0.77600
663.04480	0.77600
664.40350	0.77800
665.76221	0.77800
667.12091	0.77600
668.47961	0.76110
669.83832	0.76100
671.19702	0.79680
672.55573	0.79900
673.91443	0.81000
675.27313	0.81800
676.63184	0.83500
677.99054	0.83700
679.34924	0.84500
680.70795	0.85200
682.06665	0.86690
683.42535	0.89190
684.78406	0.89400
686.14276	0.89800
687.50146	0.90200
688.86017	0.90700
690.21887	0.91300
691.57758	0.91500
692.93628	0.91900
694.29498	0.92100
695.65369	0.92600
697.01239	0.92800
698.37109	0.93200
699.72980	0.93400
701.08850	0.94000
702.44720	0.94300
703.80591	0.94500
705.16461	0.94700
706.52332	0.94900
707.88202	0.95100
709.24072	0.95300
710.59943	0.95500
711.95813	0.95500
713.31683	0.95500
714.67554	0.95500
716.03424	0.95500
717.39294	0.95500
718.75165	0.95500
720.11035	0.95500
721.46906	0.95500
722.82776	0.95500
724.18646	0.95500
725.54517	0.95500
726.90387	0.95500
728.26257	0.95500
729.62128	0.95300
730.97998	0.95300
732.33868	0.95100
733.69739	0.95100
735.05609	0.94900
736.41479	0.94900
737.77350	0.94700
739.13220	0.94700
740.49091	0.94500
741.84961	0.94300
743.20837	0.94300
744.56708	0.94000
745.92578	0.94000
747.28448	0.93800
748.64319	0.93400
750.00189	0.93400
751.36060	0.93200
752.71930	0.93000
754.07800	0.92600
755.43671	0.92400
756.79541	0.91900
758.15411	0.91500
759.51282	0.91100
760.87152	0.90900
762.23022	0.90700
763.58893	0.90200
764.94763	0.89800
766.30634	0.89600
767.66504	0.89200
769.02374	0.89000
770.38245	0.88800
771.74115	0.88300
773.09985	0.88100
774.45856	0.87700
775.81726	0.87500
777.17596	0.87500
778.53467	0.87300
779.89337	0.87100
781.25208	0.87300
782.61078	0.87500
783.96948	0.87900
785.32819	0.88300
786.68689	0.88300
788.04559	0.87700
789.40430	0.82420
790.76300	0.79320
792.12170	0.74030
793.48041	0.70620
794.83911	0.70780
796.19781	0.58000
797.55652	0.58200
798.91522	0.67690
800.27393	0.77180
801.63263	0.86370
802.99133	0.86400
804.35004	0.87690
805.70874	0.89590
807.06744	0.89800
808.42615	0.90700
809.78485	0.91100
811.14355	0.90900
812.50226	0.90000
813.86096	0.89600
815.21967	0.89400
816.57837	0.89000
817.93707	0.87910
819.29578	0.87100
820.65448	0.83330
822.01318	0.81800
823.37189	0.80300
824.73059	0.77000
826.08929	0.74600
827.44800	0.67020
828.80670	0.66600
830.16541	0.62810
831.52411	0.58820
832.88281	0.58400
834.24152	0.57510
835.60022	0.56100
836.95892	0.54800
838.31763	0.54600
839.67633	0.54600
841.03503	0.56300
842.39380	0.57990
843.75250	0.58000
845.11121	0.53520
846.46991	0.42660
847.82861	0.35650
849.18732	0.41110
850.54602	0.46600
851.90472	0.53300
853.26343	0.59890
854.62213	0.48920
855.98083	0.46810
857.33954	0.46400
858.69824	0.44510
860.05695	0.47180
861.41565	0.50180
862.77435	0.52310
864.13306	0.58400
865.49176	0.64500
866.85046	0.68690
868.20917	0.72690
869.56787	0.73400
870.92657	0.74000
872.28528	0.74400
873.64398	0.74600
875.00269	0.74600
876.36139	0.74400
877.72009	0.74200
879.07880	0.73800
880.43750	0.73800
881.79620	0.73600
883.15491	0.73600
884.51361	0.73400
885.87231	0.73400
887.23102	0.73400
888.58972	0.72900
889.94843	0.72500
891.30713	0.71700
892.66583	0.71300
894.02454	0.71300
895.38324	0.71300
896.74194	0.71300
898.10065	0.71300
899.45935	0.71300
900.81805	0.71300
902.17676	0.71300
903.53546	0.71300
904.89417	0.71300
906.25287	0.71300
907.61157	0.71300
908.97028	0.71300
910.32898	0.72300
911.68768	0.72900
913.04639	0.72900
914.40509	0.73400
915.76379	0.74190
917.12250	0.74400
918.48120	0.76100
919.83990	0.77400
921.19861	0.79700
922.55731	0.81800
923.91602	0.83100
925.27472	0.84100
926.63342	0.85190
927.99213	0.85200
929.35083	0.85990
930.70953	0.86900
932.06824	0.87300
933.42694	0.88300
934.78564	0.89000
936.14435	0.90000
937.50305	0.90900
938.86176	0.90900
940.22046	0.91300
941.57922	0.91500
942.93793	0.92390
944.29663	0.92800
945.65533	0.93200
947.01404	0.93200
948.37274	0.93400
949.73145	0.93400
951.09015	0.93800
952.44885	0.94000
953.80756	0.94000
955.16626	0.94300
956.52496	0.94300
957.88367	0.94300
959.24237	0.94300
960.60107	0.94300
961.95978	0.94300
963.31848	0.94300
964.67719	0.94300
966.03589	0.94300
967.39459	0.94000
968.75330	0.94000
970.11200	0.93800
971.47070	0.93600
972.82941	0.93600
974.18811	0.93600
975.54681	0.93400
976.90552	0.93400
978.26422	0.93400
979.62292	0.93400
980.98163	0.93200
982.34033	0.93000
983.69904	0.92800
985.05774	0.92400
986.41644	0.92100
987.77515	0.91700
989.13385	0.91500
990.49255	0.91300
991.85126	0.91100
993.20996	0.90200
994.56866	0.89600
995.92737	0.89200
997.28607	0.89200
998.64478	0.89200
1000.00348	0.89200
1001.36218	0.87900
1002.72089	0.87500
1004.07959	0.87900
1005.43829	0.88100
1006.79700	0.88300
1008.15570	0.88600
1009.51440	0.88600
1010.87311	0.88600
1012.23181	0.88300
1013.59052	0.88100
1014.94922	0.88100
1016.30792	0.88100
1017.66663	0.88300
1019.02533	0.88300
1020.38403	0.88800
1021.74274	0.89000
1023.10144	0.89200
1024.46021	0.89400
1025.81885	0.90200
1027.17761	0.90900
1028.53625	0.91100
1029.89502	0.91100
1031.25366	0.91500
1032.61243	0.91500
1033.97107	0.91700
1035.32983	0.91900
1036.68848	0.92600
1038.04724	0.92800
1039.40588	0.92800
1040.76465	0.92800
1042.12329	0.92800
1043.48206	0.92800
1044.84070	0.92600
1046.19946	0.92400
1047.55811	0.92100
1048.91687	0.91700
1050.27551	0.91500
1051.63428	0.91300
1052.99292	0.91100
1054.35168	0.90900
1055.71033	0.90700
1057.06909	0.90500
1058.42773	0.90200
1059.78650	0.90000
1061.14514	0.89600
1062.50391	0.89200
1063.86255	0.88800
1065.22131	0.88600
1066.57996	0.88100
1067.93872	0.87900
1069.29736	0.86900
1070.65613	0.84300
1072.01477	0.80100
1073.37354	0.79500
1074.73218	0.78600
1076.09094	0.77600
1077.44958	0.73220
1078.80835	0.72500
1080.16699	0.69800
1081.52576	0.67900
1082.88440	0.66000
1084.24316	0.62200
1085.60181	0.61600
1086.96057	0.61300
1088.31921	0.61300
1089.67798	0.61300
1091.03674	0.61100
1092.39539	0.61100
1093.75415	0.60300
1095.11279	0.58800
1096.47156	0.58200
1097.83020	0.57800
1099.18896	0.58000
1100.54761	0.62590
1101.90637	0.66990
1103.26501	0.71480
1104.62378	0.62040
1105.98242	0.56730
1107.34119	0.56300
1108.69983	0.56700
1110.05859	0.57800
1111.41724	0.59000
1112.77600	0.61800
1114.13464	0.64690
1115.49341	0.67890
1116.85205	0.70990
1118.21082	0.75480
1119.56946	0.75900
1120.92822	0.76100
1122.28687	0.77400
1123.64563	0.77400
1125.00427	0.75900
1126.36304	0.75700
1127.72168	0.75700
1129.08044	0.75700
1130.43909	0.75700
1131.79785	0.75700
1133.15649	0.75900
1134.51526	0.76100
1135.87390	0.76100
1137.23267	0.77000
1138.59131	0.77400
1139.95007	0.77600
1141.30872	0.77600
1142.66748	0.77600
1144.02612	0.77600
1145.38489	0.77600
1146.74353	0.77600
1148.10229	0.77600
1149.46094	0.77800
1150.81970	0.78000
1152.17834	0.78900
1153.53711	0.79700
1154.89575	0.80500
1156.25452	0.83490
1157.61316	0.83900
1158.97192	0.84800
1160.33057	0.85200
1161.68933	0.85400
1163.04797	0.86700
1164.40674	0.87100
1165.76538	0.87300
1167.12415	0.89000
1168.48279	0.89200
1169.84155	0.90000
1171.20020	0.90500
1172.55896	0.90700
1173.91760	0.90900
1175.27637	0.91100
1176.63501	0.91500
1177.99377	0.91700
1179.35242	0.91700
1180.71118	0.91700
1182.06982	0.91500
1183.42859	0.91500
1184.78723	0.91500
1186.14600	0.92400
1187.50464	0.92400
1188.86340	0.92400
1190.22217	0.92400
1191.58081	0.92100
1192.93958	0.91900
1194.29822	0.91300
1195.65698	0.91100
1197.01563	0.90200
1198.37439	0.90000
1199.73303	0.89200
1201.09180	0.89000
1202.45044	0.88100
1203.80920	0.87700
1205.16785	0.86000
1206.52661	0.84800
1207.88525	0.84500
1209.24402	0.84500
1210.60266	0.84500
1211.96143	0.84800
1213.32007	0.85000
1214.67883	0.85000
1216.03748	0.84500
1217.39624	0.84300
1218.75488	0.82700
1220.11365	0.79700
1221.47229	0.79700
1222.83105	0.83290
1224.18970	0.83500
1225.54846	0.84300
1226.90710	0.85200
1228.26587	0.83510
1229.62451	0.82700
1230.98328	0.82000
1232.34192	0.82000
1233.70068	0.82000
1235.05933	0.82200
1236.41809	0.83100
1237.77673	0.84100
1239.13550	0.84500
1240.49414	0.85000
1241.85291	0.85200
1243.21155	0.86000
1244.57031	0.86900
1245.92896	0.87100
1247.28772	0.88300
1248.64636	0.88800
1250.00513	0.89200
1251.36377	0.89200
1252.72253	0.89200
1254.08118	0.89200
1255.43994	0.89400
1256.79858	0.89600
1258.15735	0.89800
1259.51599	0.90000
1260.87476	0.90200
1262.23340	0.90200
1263.59216	0.90700
1264.95081	0.91100
1266.30957	0.91300
1267.66821	0.91700
1269.02698	0.91900
1270.38562	0.92400
1271.74438	0.92800
1273.10303	0.93200
1274.46179	0.93200
1275.82043	0.93600
1277.17920	0.94000
1278.53784	0.94000
1279.89661	0.94000
1281.25525	0.94000
1282.61401	0.94000
1283.97266	0.93800
1285.33142	0.93800
1286.69006	0.93800
1288.04883	0.93800
1289.40759	0.93800
1290.76624	0.93600
1292.12500	0.93400
1293.48364	0.93400
1294.84241	0.93200
1296.20105	0.93000
1297.55981	0.93000
1298.91846	0.92800
1300.27722	0.92600
1301.63586	0.92400
1302.99463	0.92100
1304.35327	0.91500
1305.71204	0.91500
1307.07068	0.91100
1308.42944	0.90700
1309.78809	0.90500
1311.14685	0.90000
1312.50549	0.89600
1313.86426	0.89200
1315.22290	0.87700
1316.58167	0.84500
1317.94031	0.84100
1319.29907	0.83300
1320.65771	0.81800
1322.01648	0.81200
1323.37512	0.79510
1324.73389	0.77800
1326.09253	0.77000
1327.45129	0.76500
1328.80994	0.75900
1330.16870	0.75500
1331.52734	0.74600
1332.88611	0.74200
1334.24475	0.72500
1335.60352	0.72300
1336.96216	0.72300
1338.32092	0.72290
1339.67957	0.69100
1341.03833	0.68700
1342.39697	0.67500
1343.75574	0.66200
1345.11438	0.67500
1346.47314	0.66600
1347.83179	0.66200
1349.19055	0.64310
1350.54919	0.63200
1351.90796	0.62790
1353.26660	0.60500
1354.62537	0.59700
1355.98401	0.58800
1357.34277	0.59000
1358.70142	0.59000
1360.06018	0.59200
1361.41882	0.59200
1362.77759	0.59000
1364.13623	0.58200
1365.49500	0.56290
1366.85364	0.53700
1368.21240	0.52100
1369.57104	0.51200
1370.92981	0.51000
1372.28845	0.49700
1373.64722	0.48900
1375.00586	0.47800
1376.36462	0.46800
1377.72327	0.46200
1379.08203	0.45900
1380.44067	0.45700
1381.79944	0.45500
1383.15808	0.45500
1384.51685	0.45700
1385.87561	0.45900
1387.23425	0.46400
1388.59302	0.46800
1389.95166	0.47000
1391.31042	0.47200
1392.66907	0.48110
1394.02783	0.50410
1395.38647	0.54600
1396.74524	0.54800
1398.10388	0.55000
1399.46265	0.55000
