450.00000	0.07058
454.00000	0.02502
458.00000	0.00790
462.00000	0.01463
466.00000	0.01247
470.00000	0.01571
474.00000	0.01330
478.00000	0.00623
482.00000	0.01621
486.00000	0.01588
490.00000	0.00865
494.00000	0.01471
498.00000	0.02070
502.00000	0.01787
506.00000	0.02477
510.00000	0.03184
514.00000	0.03949
518.00000	0.04730
522.00000	0.04123
526.00000	0.04655
530.00000	0.04215
534.00000	0.04032
538.00000	0.03259
542.00000	0.04381
546.00000	0.02095
550.00000	0.02660
554.00000	0.01987
558.00000	0.01413
562.00000	0.01422
566.00000	0.01388
570.00000	0.01247
574.00000	0.00640
578.00000	0.01164
582.00000	0.01496
586.00000	0.01264
590.00000	0.01314
594.00000	0.01214
598.00000	0.00781
602.00000	0.00840
606.00000	0.01305
610.00000	0.01372
614.00000	0.00906
618.00000	0.01239
622.00000	0.01180
626.00000	0.01422
630.00000	0.00075
634.00000	0.00898
638.00000	0.01097
642.00000	0.01272
646.00000	0.01679
650.00000	0.01654
654.00000	0.01488
658.00000	0.02403
662.00000	0.02569
666.00000	0.02727
670.00000	0.03209
674.00000	0.03242
678.00000	0.03325
682.00000	0.03134
686.00000	0.02943
690.00000	0.02569
694.00000	0.02153
698.00000	0.01646
702.00000	0.01588
706.00000	0.01322
710.00000	0.01413
714.00000	0.01230
718.00000	0.01139
722.00000	0.01047
726.00000	0.00989
730.00000	0.01480
734.00000	0.00923
738.00000	0.01197
742.00000	0.00981
746.00000	0.01106
750.00000	0.01072
754.00000	0.01047
758.00000	0.00973
762.00000	0.00956
766.00000	0.00906
770.00000	0.00898
774.00000	0.01081
778.00000	0.00723
782.00000	0.00856
786.00000	0.00831
790.00000	0.00723
794.00000	0.00732
798.00000	0.00806
802.00000	0.00906
806.00000	0.00790
810.00000	0.00806
814.00000	0.00690
818.00000	0.00931
822.00000	0.00723
826.00000	0.00964
830.00000	0.00973
834.00000	0.00948
838.00000	0.00956
842.00000	0.01023
846.00000	0.01072
850.00000	0.01023
854.00000	0.01164
